Data,CodigoProduto,CodigoSecao,CodigoGrupo,CodigoSubGrupo,CodigoFabricante,CodigoFornecedor,CodigoKitPrincipal,CodigoVenda,Quantidade,QuantidadeLiquida,QuantDevolvida,ValorUnitario,ValorTotal,Desconto,Acrescimo,DescontoGeral,AcrescimoGeral,DescontoAplicado,AcrescimoAplicado,TotalPedido,ValorCusto,ValorCustoGerencial,TotalCusto,Rentabilidade,ValorKitPrincipal,VendaCancelada,ItemCancelado,PrecoemPromocao,EmPromocao,DiaDaSemana,Mes,Dia,Feriado,VesperaDeFeriado,QuantidadeLiquida_Lag1,QuantidadeLiquida_Lag2,QuantidadeLiquida_Lag3
2023-09-16,26173,33,304,6,753,0,0,102.0,171.0,171.0,0.0,1.69,288.99,2203.7158999999997,0.0,0.0,0.0,2203.7159,0.0,24735.68,1.5,1.5,18075.2,0.1267,0.0,1.0,2.0,1.0,1.0,5,9,16,0,0,85.0,70.0,88.0
2023-09-17,26173,33,304,6,753,0,0,51.0,64.0,64.0,0.0,2.1437037037037037,137.03,15.349,0.0,0.0,0.0,15.349,0.0,9085.3,1.5,1.5,6188.09,0.4291,0.0,0.0,0.0,0.0,0.0,6,9,17,0,0,171.0,85.0,70.0
2023-09-18,26173,33,304,6,753,0,0,54.0,78.0,78.0,0.0,2.145,166.65,12.744299999999999,0.0,0.0,0.0,12.7443,0.0,8509.99,1.5,1.5,6321.34,0.43,0.0,0.0,0.0,0.0,0.0,0,9,18,0,0,64.0,171.0,85.0
2023-09-19,26173,33,304,6,753,0,0,46.0,57.0,57.0,0.0,2.14375,122.02,13.6435,0.0,0.0,0.0,13.6435,0.0,7999.86,1.5,1.5,5725.67,0.4292,0.0,0.0,0.0,0.0,0.0,1,9,19,0,0,78.0,64.0,171.0
2023-09-20,26173,33,304,6,753,0,0,72.0,100.0,100.0,0.0,1.69,169.0,1583.2522,0.0,0.0,0.0,1583.2522,0.0,13655.34,1.5,1.5,10072.289999999999,0.1267,0.0,0.0,0.0,1.0,1.0,2,9,20,0,0,57.0,78.0,64.0
2023-09-21,26173,33,304,6,753,0,0,40.0,51.0,51.0,0.0,2.1432499999999997,109.19,12.325800000000001,0.0,0.0,0.0,12.3258,0.0,10648.03,1.5,1.5,7946.62,0.4288,0.0,0.0,0.0,0.0,0.0,3,9,21,0,0,100.0,57.0,78.0
2023-09-22,26173,33,304,6,753,0,0,65.0,98.0,98.0,0.0,2.144142857142857,210.25,18.8375,0.0,0.0,0.0,18.8375,0.0,14925.26,1.5,1.5,10927.460000000001,0.4294,0.0,1.0,1.0,0.0,0.0,4,9,22,0,0,51.0,100.0,57.0
2023-09-23,26173,33,304,6,753,0,0,87.0,119.0,119.0,0.0,2.143333333333333,254.62,28.915100000000002,0.0,0.0,0.0,28.9151,0.0,21576.13,1.5,1.5,15478.49,0.4289,0.0,0.0,0.0,0.0,0.0,5,9,23,0,0,98.0,51.0,100.0
2023-09-24,26173,33,304,6,753,0,0,60.0,72.0,72.0,0.0,2.1424590163934427,154.09,20.930500000000002,0.0,0.0,0.0,20.9305,0.0,12563.52,1.5,1.5,8931.93,0.4283,0.0,0.0,0.0,0.0,0.0,6,9,24,0,0,119.0,98.0,51.0
2023-09-25,26173,33,304,6,753,0,0,52.0,68.0,68.0,0.0,2.142452830188679,145.67,18.7211,0.0,0.0,0.0,18.7211,0.0,7609.16,1.5,1.5,5617.51,0.4283,0.0,0.0,0.0,0.0,0.0,0,9,25,0,0,72.0,119.0,98.0
2023-09-26,26173,33,304,6,753,0,0,49.0,67.0,67.0,0.0,2.1469811320754717,143.76,7.3643,0.0,0.0,0.0,7.3643,0.0,8318.05,1.5,1.5,5944.93,0.4313,0.0,0.0,0.0,0.0,0.0,1,9,26,0,0,68.0,72.0,119.0
2023-09-27,26173,33,304,6,753,0,0,51.0,66.0,66.0,0.0,2.143076923076923,141.38,16.046599999999998,0.0,0.0,0.0,16.0466,0.0,8162.68,1.5,1.5,6208.59,0.4287,0.0,0.0,0.0,0.0,0.0,2,9,27,0,0,67.0,68.0,72.0
2023-09-28,26173,33,304,6,753,0,0,46.0,67.0,67.0,0.0,2.14,143.06,21.3488,0.0,0.0,0.0,21.3488,0.0,9830.41,1.5,1.5,7054.83,0.4267,0.0,0.0,0.0,0.0,0.0,3,9,28,0,0,66.0,67.0,68.0
2023-09-29,26173,33,304,6,753,0,0,55.0,68.0,68.0,0.0,2.1432758620689656,145.6,17.8295,0.0,0.0,0.0,17.8295,0.0,20205.09,1.5,1.5,15094.119999999999,0.4289,0.0,0.0,0.0,0.0,0.0,4,9,29,0,0,67.0,66.0,67.0
2023-09-30,26173,33,304,6,753,0,0,104.0,127.0,127.0,0.0,2.144722222222222,272.26,26.822,0.0,0.0,0.0,26.822,0.0,31716.99,1.5,1.5,22927.43,0.4298,0.0,1.0,2.0,0.0,0.0,5,9,30,0,0,68.0,67.0,66.0
2023-10-01,26173,33,304,6,753,0,0,46.0,62.0,62.0,0.0,2.1412765957446807,132.5,19.1474,0.0,0.0,0.0,19.1474,0.0,7790.36,1.5,1.5,5558.01,0.4275,0.0,0.0,0.0,0.0,0.0,6,10,1,0,0,127.0,68.0,67.0
2023-10-02,26173,33,304,6,753,0,0,47.0,59.0,59.0,0.0,2.1439999999999997,126.38,13.875900000000001,0.0,0.0,0.0,13.8759,0.0,13569.800000000001,1.5,1.5,10202.710000000001,0.4293,0.0,0.0,0.0,0.0,0.0,0,10,2,0,0,62.0,127.0,68.0
2023-10-03,26173,33,304,6,753,0,0,45.0,73.0,73.0,0.0,2.1461702127659574,156.07999999999998,8.7574,0.0,0.0,0.0,8.7574,0.0,15221.47,1.5,1.5,11270.51,0.4308,0.0,0.0,0.0,0.0,0.0,1,10,3,0,0,59.0,62.0,127.0
2023-10-04,26173,33,304,6,753,0,0,51.0,76.0,76.0,0.0,2.1437254901960783,162.63,14.4189,0.0,0.0,0.0,14.4189,0.0,16145.95,1.5,1.5,12078.34,0.4292,0.0,0.0,0.0,0.0,0.0,2,10,4,0,0,73.0,59.0,62.0
2023-10-05,26173,33,304,6,753,0,0,46.0,66.0,66.0,0.0,2.1380434782608693,141.16,25.2715,0.0,0.0,0.0,25.2715,0.0,9338.97,1.5,1.5,6902.67,0.4254,0.0,0.0,0.0,0.0,0.0,3,10,5,0,0,76.0,73.0,59.0
2023-10-06,26173,33,304,6,753,0,0,55.0,75.0,75.0,0.0,2.1391525423728814,160.17,29.6126,0.0,0.0,0.0,29.6126,0.0,19988.92,1.5,1.5,14919.12,0.4261,0.0,0.0,0.0,0.0,0.0,4,10,6,0,0,66.0,76.0,73.0
2023-10-07,26173,33,304,6,753,0,0,113.0,153.0,153.0,0.0,2.142372881355932,327.64,40.8531,0.0,0.0,0.0,40.8531,0.0,34809.590000000004,1.5,1.5,25619.77,0.4282,0.0,0.0,0.0,0.0,0.0,5,10,7,0,0,75.0,66.0,76.0
2023-10-08,26173,33,304,6,753,0,0,34.0,49.0,49.0,0.0,2.138857142857143,104.38,18.1064,0.0,0.0,0.0,18.1064,0.0,7716.889999999999,1.5,1.5,5581.21,0.4259,0.0,0.0,1.0,0.0,0.0,6,10,8,0,0,153.0,75.0,66.0
2023-10-09,26173,33,304,6,753,0,0,40.0,52.0,52.0,0.0,2.1407499999999997,111.1,16.2792,0.0,0.0,0.0,16.2792,0.0,6732.6900000000005,1.5,1.5,4893.02,0.4272,0.0,0.0,0.0,0.0,0.0,0,10,9,0,0,49.0,153.0,75.0
2023-10-10,26173,33,304,6,753,0,0,47.0,72.0,72.0,0.0,2.1414893617021273,153.91,18.4807,0.0,0.0,0.0,18.4807,0.0,11136.6,1.5,1.5,8050.54,0.4277,0.0,0.0,0.0,0.0,0.0,1,10,10,0,0,52.0,49.0,153.0
2023-10-11,26173,33,304,6,753,0,0,57.0,80.0,80.0,0.0,2.1444262295081966,171.29999999999998,15.535,0.0,0.0,0.0,15.535,0.0,16035.95,1.5,1.5,11482.43,0.4296,0.0,0.0,0.0,0.0,0.0,2,10,11,0,1,72.0,52.0,49.0
2023-10-12,26173,33,304,6,753,0,0,30.0,41.0,41.0,0.0,2.143333333333333,87.72,8.837299999999999,0.0,0.0,0.0,8.8373,0.0,4819.15,1.5,1.5,3299.9500000000003,0.4289,0.0,0.0,0.0,0.0,0.0,3,10,12,1,0,80.0,72.0,52.0
2023-10-13,26173,33,304,6,753,0,0,59.0,96.0,96.0,0.0,2.143134328358209,204.95999999999998,20.8528,0.0,0.0,0.0,20.8528,0.0,22642.01,1.5,1.5,16590.03,0.4288,0.0,0.0,0.0,0.0,0.0,4,10,13,0,0,41.0,80.0,72.0
2023-10-14,26173,33,304,6,753,0,0,69.0,88.0,88.0,0.0,2.1429166666666664,188.43,23.9073,0.0,0.0,0.0,23.9073,0.0,13802.9,1.5,1.5,9373.66,0.4286,0.0,0.0,0.0,0.0,0.0,5,10,14,0,0,96.0,41.0,80.0
2023-10-15,26173,33,304,6,753,0,0,34.0,46.0,46.0,0.0,2.143142857142857,98.41,10.8528,0.0,0.0,0.0,10.8528,0.0,5748.5,1.5,1.5,3951.58,0.4288,0.0,0.0,0.0,0.0,0.0,6,10,15,0,0,88.0,96.0,41.0
2023-10-16,26173,33,304,6,753,0,0,21.0,46.0,46.0,0.0,2.1404761904761904,97.87,9.0311,0.0,0.0,0.0,9.0311,0.0,3557.45,1.5,1.5,2444.75,0.427,0.0,0.0,0.0,0.0,0.0,0,10,16,0,0,46.0,88.0,96.0
2023-10-17,26173,33,304,6,753,0,0,35.0,56.0,56.0,0.0,2.145,120.11999999999999,7.907,0.0,0.0,0.0,7.907,0.0,7166.589999999999,1.5,1.5,4907.05,0.43,0.0,0.0,0.0,0.0,0.0,1,10,17,0,0,46.0,46.0,88.0
2023-10-18,26173,33,304,6,753,0,0,39.0,51.0,51.0,0.0,2.1435897435897435,109.36,11.3955,0.0,0.0,0.0,11.3955,0.0,9181.34,1.5,1.5,6550.72,0.4291,0.0,0.0,1.0,0.0,0.0,2,10,18,0,0,56.0,46.0,46.0
2023-10-19,26173,33,304,6,753,0,0,35.0,50.0,50.0,0.0,2.1448648648648647,107.21,8.604800000000001,0.0,0.0,0.0,8.6048,0.0,5582.16,1.5,1.5,3914.04,0.4299,0.0,1.0,1.0,0.0,0.0,3,10,19,0,0,51.0,56.0,46.0
2023-10-20,26173,33,304,6,753,0,0,43.0,69.0,69.0,0.0,2.142,147.5,16.2793,0.0,0.0,0.0,16.2793,0.0,10409.99,1.5,1.5,7559.78,0.428,0.0,0.0,0.0,0.0,0.0,4,10,20,0,0,50.0,51.0,56.0
2023-10-21,26173,33,304,6,753,0,0,68.0,112.0,112.0,0.0,2.1434285714285712,239.1,21.1298,0.0,0.0,0.0,21.1298,0.0,14839.9,1.5,1.5,10537.38,0.429,0.0,0.0,0.0,0.0,0.0,5,10,21,0,0,69.0,50.0,51.0
2023-10-22,26173,33,304,6,753,0,0,42.0,66.0,66.0,0.0,2.1441304347826087,141.54999999999998,12.325700000000001,0.0,0.0,0.0,12.3257,0.0,6577.03,1.5,1.5,4690.58,0.4294,0.0,0.0,1.0,0.0,0.0,6,10,22,0,0,112.0,69.0,50.0
2023-10-23,26173,33,304,6,753,0,0,20.0,30.0,30.0,0.0,2.1480952380952383,64.46,1.8605,0.0,0.0,0.0,1.8605,0.0,4842.12,1.5,1.5,3436.5,0.4321,0.0,0.0,0.0,0.0,0.0,0,10,23,0,0,66.0,112.0,69.0
2023-10-24,26173,33,304,6,753,0,0,40.0,68.0,68.0,0.0,2.7221951219512195,177.45,13.3194,0.0,0.0,0.0,13.3194,0.0,7966.17,1.9146341463414633,1.9146341463414633,5882.3099999999995,0.4218,0.0,0.0,0.0,0.0,0.0,1,10,24,0,0,30.0,66.0,112.0
2023-10-25,26173,33,304,6,753,0,0,37.0,66.0,66.0,0.0,2.8410810810810814,187.51,11.3159,0.0,0.0,0.0,11.3159,0.0,10937.23,2.0,2.0,8044.650000000001,0.4205,0.0,0.0,0.0,0.0,0.0,2,10,25,0,0,68.0,30.0,66.0
2023-10-26,26173,33,304,6,753,0,0,37.0,53.0,53.0,0.0,2.838157894736842,150.44,15.4388,0.0,0.0,0.0,15.4388,0.0,5427.27,2.0,2.0,3912.14,0.4191,0.0,0.0,0.0,0.0,0.0,3,10,26,0,0,66.0,68.0,30.0
2023-10-27,26173,33,304,6,753,0,0,51.0,92.0,92.0,0.0,2.8375000000000004,260.14,22.3644,0.0,0.0,0.0,22.3644,0.0,15655.04,2.0,2.0,11250.22,0.4188,0.0,0.0,0.0,0.0,0.0,4,10,27,0,0,53.0,66.0,68.0
2023-10-28,26173,33,304,6,753,0,0,87.0,119.0,119.0,0.0,2.84010989010989,337.89,31.5793,0.0,0.0,0.0,31.5793,0.0,30345.739999999998,2.0,2.0,21803.4,0.4201,0.0,0.0,2.0,0.0,0.0,5,10,28,0,0,92.0,53.0,66.0
2023-10-29,26173,33,304,6,753,0,0,43.0,56.0,56.0,0.0,2.8393023255813956,158.85,16.3743,0.0,0.0,0.0,16.3743,0.0,7729.95,2.0,2.0,5099.72,0.4197,0.0,0.0,0.0,0.0,0.0,6,10,29,0,0,119.0,92.0,53.0
2023-10-30,26173,33,304,6,753,0,0,33.0,40.0,40.0,0.0,2.8397222222222225,113.49000000000001,12.9826,0.0,0.0,0.0,12.9826,0.0,7181.2,2.0,2.0,5128.42,0.4199,0.0,0.0,0.0,0.0,0.0,0,10,30,0,0,56.0,119.0,92.0
2023-10-31,26173,33,304,6,753,0,0,45.0,81.0,81.0,0.0,2.835,229.35,24.2357,0.0,0.0,0.0,24.2357,0.0,9495.16,2.0,2.0,6918.63,0.4175,0.0,0.0,0.0,0.0,0.0,1,10,31,0,0,40.0,56.0,119.0
2023-11-01,26173,33,304,6,753,0,0,71.0,103.0,103.0,0.0,2.838717948717949,291.98,31.023600000000002,0.0,0.0,0.0,31.0236,0.0,22700.98,2.0,2.0,16207.87,0.4194,0.0,0.0,0.0,0.0,0.0,2,11,1,0,1,81.0,40.0,56.0
2023-11-02,26173,33,304,6,753,0,0,33.0,42.0,42.0,0.0,2.8422222222222224,119.4,9.6492,0.0,0.0,0.0,9.6492,0.0,10056.25,2.0,2.0,6923.99,0.4211,0.0,0.0,0.0,0.0,0.0,3,11,2,1,0,103.0,81.0,40.0
2023-11-03,26173,33,304,6,753,0,0,78.0,139.0,139.0,0.0,2.8369411764705883,394.36,38.8775,0.0,0.0,0.0,38.8775,0.0,32311.67,2.0,2.0,23583.89,0.4185,0.0,1.0,1.0,0.0,0.0,4,11,3,0,0,42.0,103.0,81.0
2023-11-04,26173,33,304,6,753,0,0,86.0,130.0,130.0,0.0,2.837666666666667,368.94,38.947900000000004,0.0,0.0,0.0,38.9479,0.0,25519.02,2.0,2.0,18593.59,0.4188,0.0,0.0,0.0,0.0,0.0,5,11,4,0,0,139.0,42.0,103.0
2023-11-05,26173,33,304,6,753,0,0,36.0,55.0,55.0,0.0,2.84,156.06,13.333400000000001,0.0,0.0,0.0,13.3334,0.0,10945.84,2.0,2.0,7366.44,0.42,0.0,0.0,0.0,0.0,0.0,6,11,5,0,0,130.0,139.0,42.0
2023-11-06,26173,33,304,6,753,0,0,31.0,71.0,71.0,0.0,2.8415625,201.66000000000003,9.1579,0.0,0.0,0.0,9.1579,0.0,5739.23,2.0,2.0,3832.79,0.4208,0.0,0.0,0.0,0.0,0.0,0,11,6,0,0,55.0,130.0,139.0
2023-11-07,26173,33,304,6,753,0,0,56.0,102.0,102.0,0.0,2.832241379310345,287.92,35.551500000000004,0.0,0.0,0.0,35.5515,0.0,17424.34,2.0,2.0,12506.71,0.4161,0.0,0.0,1.0,0.0,0.0,1,11,7,0,0,71.0,55.0,130.0
2023-11-08,26173,33,304,6,753,0,0,59.0,89.0,89.0,0.0,2.8393650793650793,252.33,23.509,0.0,0.0,0.0,23.509,0.0,19190.67,2.0,2.0,13589.49,0.4197,0.0,0.0,0.0,0.0,0.0,2,11,8,0,0,102.0,71.0,55.0
2023-11-09,26173,33,304,6,753,0,0,48.0,68.0,68.0,0.0,2.8357142857142854,192.77,24.2693,0.0,0.0,0.0,24.2693,0.0,11851.789999999999,2.0,2.0,8556.64,0.4179,0.0,0.0,0.0,0.0,0.0,3,11,9,0,0,89.0,102.0,71.0
2023-11-10,26173,33,304,6,753,0,0,58.0,104.0,104.0,0.0,2.834237288135593,294.33,32.795500000000004,0.0,0.0,0.0,32.7955,0.0,15924.12,2.0,2.0,11576.58,0.4171,0.0,1.0,1.0,0.0,0.0,4,11,10,0,0,68.0,89.0,102.0
2023-11-11,26173,33,304,6,753,0,0,97.0,180.0,180.0,0.0,2.838867924528302,510.34000000000003,41.3412,0.0,0.0,0.0,41.3412,0.0,28295.23,2.0,2.0,20406.44,0.4194,0.0,1.0,2.0,0.0,0.0,5,11,11,0,0,104.0,68.0,89.0
2023-11-12,26173,33,304,6,753,0,0,38.0,73.0,73.0,0.0,2.83974358974359,205.74,14.0821,0.0,0.0,0.0,14.0821,0.0,7530.31,2.0,2.0,5369.2300000000005,0.4199,0.0,0.0,0.0,0.0,0.0,6,11,12,0,0,180.0,104.0,68.0
2023-11-13,26173,33,304,6,753,0,0,51.0,78.0,78.0,0.0,2.840740740740741,221.44,17.3101,0.0,0.0,0.0,17.3101,0.0,8231.04,2.0,2.0,5735.11,0.4204,0.0,0.0,0.0,0.0,0.0,0,11,13,0,0,73.0,180.0,104.0
2023-11-14,26173,33,304,6,753,0,0,45.0,82.0,82.0,0.0,2.834375,231.37,25.6922,0.0,0.0,0.0,25.6922,0.0,9993.82,2.0,2.0,6840.92,0.4172,0.0,0.0,0.0,0.0,0.0,1,11,14,0,1,78.0,73.0,180.0
2023-11-15,26173,33,304,6,753,0,0,31.0,57.0,57.0,0.0,2.8446875,162.22,6.1404000000000005,0.0,0.0,0.0,6.1404,0.0,5464.71,2.0,2.0,3863.87,0.4223,0.0,0.0,0.0,0.0,0.0,2,11,15,1,0,82.0,78.0,73.0
2023-11-16,26173,33,304,6,753,0,0,54.0,74.0,74.0,0.0,2.8410526315789473,209.85,17.8363,0.0,0.0,0.0,17.8363,0.0,13812.7,2.0,2.0,9724.1,0.4205,0.0,0.0,0.0,0.0,0.0,3,11,16,0,0,57.0,82.0,78.0
2023-11-17,26173,33,304,6,753,0,0,59.0,105.0,105.0,0.0,2.8353846153846156,296.81,32.9242,0.0,0.0,0.0,32.9242,0.0,19887.27,2.0,2.0,14280.65,0.4177,0.0,0.0,0.0,0.0,0.0,4,11,17,0,0,74.0,57.0,82.0
2023-11-18,26173,33,304,6,753,0,0,101.0,145.0,145.0,0.0,2.842660550458716,411.54,27.930100000000003,0.0,0.0,0.0,27.9301,0.0,20518.66,2.0,2.0,14717.12,0.4213,0.0,0.0,0.0,0.0,0.0,5,11,18,0,0,105.0,74.0,57.0
2023-11-19,26173,33,304,6,753,0,0,50.0,59.0,59.0,0.0,2.847962962962963,168.04,3.8597,0.0,0.0,0.0,3.8597,0.0,7429.93,2.0,2.0,5121.71,0.424,0.0,0.0,0.0,0.0,0.0,6,11,19,0,0,145.0,105.0,74.0
2023-11-20,26173,33,304,6,753,0,0,44.0,62.0,62.0,0.0,2.843191489361702,176.02,10.9942,0.0,0.0,0.0,10.9942,0.0,8434.52,2.0,2.0,6106.31,0.4216,0.0,0.0,0.0,0.0,0.0,0,11,20,0,0,59.0,145.0,105.0
2023-11-21,26173,33,304,6,753,0,0,58.0,87.0,87.0,0.0,2.8355737704918034,245.82,31.1111,0.0,0.0,0.0,31.1111,0.0,15827.25,2.0,2.0,11783.24,0.4178,0.0,0.0,0.0,0.0,0.0,1,11,21,0,0,62.0,59.0,145.0
2023-11-22,26173,33,304,6,753,0,0,45.0,77.0,77.0,0.0,2.8446938775510207,219.04000000000002,9.193100000000001,0.0,0.0,0.0,9.1931,0.0,8614.51,2.0,2.0,6159.3099999999995,0.4223,0.0,0.0,1.0,0.0,0.0,2,11,22,0,0,87.0,62.0,59.0
2023-11-23,26173,33,304,6,753,0,0,59.0,75.0,75.0,0.0,2.842833333333333,213.04000000000002,15.0878,0.0,0.0,0.0,15.0878,0.0,10233.88,2.0,2.0,7343.95,0.4214,0.0,0.0,0.0,0.0,0.0,3,11,23,0,0,77.0,87.0,62.0
2023-11-24,26173,33,304,6,753,0,0,53.0,85.0,85.0,0.0,2.8348214285714284,241.04,29.971,0.0,0.0,0.0,29.971,0.0,13425.28,2.0,2.0,9577.43,0.4174,0.0,0.0,0.0,0.0,0.0,4,11,24,0,0,75.0,77.0,87.0
2023-11-25,26173,33,304,6,753,0,0,94.0,122.0,122.0,0.0,2.8394999999999997,345.87,36.5852,0.0,0.0,0.0,36.5852,0.0,25155.65,2.0,2.0,17914.0,0.4197,0.0,0.0,0.0,0.0,0.0,5,11,25,0,0,85.0,75.0,77.0
2023-11-26,26173,33,304,6,753,0,0,51.0,64.0,64.0,0.0,2.8400000000000003,181.68,18.3043,0.0,0.0,0.0,18.3043,0.0,9371.82,2.0,2.0,6505.1900000000005,0.42,0.0,0.0,0.0,0.0,0.0,6,11,26,0,0,122.0,85.0,75.0
2023-11-27,26173,33,304,6,753,0,0,43.0,57.0,57.0,0.0,2.844186046511628,162.07,8.5966,0.0,0.0,0.0,8.5966,0.0,7561.51,2.0,2.0,5321.92,0.4221,0.0,0.0,0.0,0.0,0.0,0,11,27,0,0,64.0,122.0,85.0
2023-11-28,26173,33,304,6,753,0,0,37.0,52.0,52.0,0.0,2.836,147.02,19.6827,0.0,0.0,0.0,19.6827,0.0,9848.43,2.0,2.0,7241.45,0.418,0.0,0.0,0.0,0.0,0.0,1,11,28,0,0,57.0,64.0,122.0
2023-11-29,26173,33,304,6,753,0,0,49.0,73.0,73.0,0.0,2.8394444444444447,207.22,20.351,0.0,0.0,0.0,20.351,0.0,11399.81,2.0,2.0,8518.09,0.4197,0.0,0.0,0.0,0.0,0.0,2,11,29,0,0,52.0,57.0,64.0
2023-11-30,26173,33,304,6,753,0,0,37.0,57.0,57.0,0.0,2.8372972972972974,161.9,16.316000000000003,0.0,0.0,0.0,16.316,0.0,8713.76,2.0,2.0,6395.49,0.4186,0.0,0.0,0.0,0.0,0.0,3,11,30,0,0,73.0,52.0,57.0
2023-12-01,26173,33,304,6,753,0,0,61.0,121.0,121.0,0.0,2.8372307692307697,343.81,29.6494,0.0,0.0,0.0,29.6494,0.0,25259.3,2.0,2.0,18305.51,0.4186,0.0,0.0,0.0,0.0,0.0,4,12,1,0,0,57.0,73.0,52.0
2023-12-02,26173,33,304,6,753,0,0,99.0,152.0,152.0,0.0,2.8390099009900993,430.40000000000003,38.5543,0.0,0.0,0.0,38.5543,0.0,35325.82,2.0,2.0,25664.51,0.4195,0.0,0.0,0.0,0.0,0.0,5,12,2,0,0,121.0,57.0,73.0
2023-12-03,26173,33,304,6,753,0,0,51.0,77.0,77.0,0.0,2.836415094339623,217.46,24.924300000000002,0.0,0.0,0.0,24.9243,0.0,14980.07,2.0,2.0,10465.02,0.4182,0.0,0.0,3.0,0.0,0.0,6,12,3,0,0,152.0,121.0,57.0
2023-12-04,26173,33,304,6,753,0,0,40.0,55.0,55.0,0.0,2.8449999999999998,156.41,7.0176,0.0,0.0,0.0,7.0176,0.0,6430.21,2.0,2.0,4480.25,0.4225,0.0,0.0,0.0,0.0,0.0,0,12,4,0,0,77.0,152.0,121.0
2023-12-05,26173,33,304,6,753,0,0,43.0,69.0,69.0,0.0,2.8395918367346944,195.55,17.579,0.0,0.0,0.0,17.579,0.0,17611.87,2.0,2.0,13020.81,0.4198,0.0,0.0,0.0,0.0,0.0,1,12,5,0,0,55.0,77.0,152.0
2023-12-06,26173,33,304,6,753,0,0,42.0,61.0,61.0,0.0,3.407333333333333,208.5,24.2748,0.0,0.0,0.0,24.2748,0.0,13058.73,2.411111111111111,2.411111111111111,9689.71,0.4132,0.0,0.0,0.0,0.0,0.0,2,12,6,0,0,69.0,55.0,77.0
2023-12-07,26173,33,304,6,753,0,0,46.0,69.0,69.0,0.0,3.535744680851064,243.54,18.5211,0.0,0.0,0.0,18.5211,0.0,13311.69,2.5,2.5,9470.65,0.4143,0.0,0.0,0.0,0.0,0.0,3,12,7,0,0,61.0,69.0,55.0
2023-12-08,26173,33,304,6,753,0,0,38.0,61.0,61.0,0.0,3.528461538461538,214.92,23.5771,0.0,0.0,0.0,23.5771,0.0,14024.55,2.5,2.5,9972.06,0.4114,0.0,0.0,0.0,0.0,0.0,4,12,8,0,0,69.0,61.0,69.0
2023-12-09,26173,33,304,6,753,0,0,102.0,154.0,154.0,0.0,3.538380952380952,543.9399999999999,34.1929,0.0,0.0,0.0,34.1929,0.0,40642.33,2.5,2.5,29688.59,0.4154,0.0,0.0,0.0,0.0,0.0,5,12,9,0,0,61.0,69.0,61.0
2023-12-10,26173,33,304,6,753,0,0,36.0,55.0,55.0,0.0,3.529210526315789,193.81,21.7368,0.0,0.0,0.0,21.7368,0.0,8907.73,2.5,2.5,6190.94,0.4117,0.0,0.0,0.0,0.0,0.0,6,12,10,0,0,154.0,61.0,69.0
2023-12-11,26173,33,304,6,753,0,0,53.0,65.0,65.0,0.0,3.536363636363636,229.82999999999998,21.1265,0.0,0.0,0.0,21.1265,0.0,11440.5,2.5,2.5,8328.84,0.4145,0.0,1.0,3.0,0.0,0.0,0,12,11,0,0,55.0,154.0,61.0
2023-12-12,26173,33,304,6,753,0,0,42.0,59.0,59.0,0.0,3.5338095238095235,207.92999999999998,18.8496,0.0,0.0,0.0,18.8496,0.0,8184.820000000001,2.5,2.5,5942.59,0.4135,0.0,0.0,0.0,0.0,0.0,1,12,12,0,0,65.0,55.0,154.0
2023-12-13,26173,33,304,6,753,0,0,52.0,80.0,80.0,0.0,3.5366071428571426,282.94,20.8919,0.0,0.0,0.0,20.8919,0.0,11490.84,2.5,2.5,8390.1,0.4146,0.0,0.0,0.0,0.0,0.0,2,12,13,0,0,59.0,65.0,55.0
2023-12-14,26173,33,304,6,753,0,0,42.0,76.0,76.0,0.0,3.541627906976744,269.02,9.9295,0.0,0.0,0.0,9.9295,0.0,10030.05,2.5,2.5,7285.2300000000005,0.4167,0.0,0.0,2.0,0.0,0.0,3,12,14,0,0,80.0,59.0,65.0
2023-12-15,26173,33,304,6,753,0,0,53.0,95.0,95.0,0.0,3.5366666666666666,336.01,20.0467,0.0,0.0,0.0,20.0467,0.0,14386.28,2.5,2.5,10492.57,0.4147,0.0,0.0,0.0,0.0,0.0,4,12,15,0,0,76.0,80.0,59.0
2023-12-16,26173,33,304,6,753,0,0,88.0,178.0,178.0,0.0,3.5336842105263155,628.38,43.333,0.0,0.0,0.0,43.333,0.0,28406.9,2.5,2.5,19905.34,0.4135,0.0,0.0,0.0,0.0,0.0,5,12,16,0,0,95.0,76.0,80.0
2023-12-17,26173,33,304,6,753,0,0,60.0,87.0,87.0,0.0,3.5364516129032255,307.32,23.5397,0.0,0.0,0.0,23.5397,0.0,14080.57,2.5,2.5,9647.35,0.4146,0.0,0.0,0.0,0.0,0.0,6,12,17,0,0,178.0,95.0,76.0
2023-12-18,26173,33,304,6,753,0,0,48.0,66.0,66.0,0.0,3.5378,232.89,16.737000000000002,0.0,0.0,0.0,16.737,0.0,12770.039999999999,2.5,2.5,9373.75,0.4151,0.0,0.0,0.0,0.0,0.0,0,12,18,0,0,87.0,178.0,95.0
2023-12-19,26173,33,304,6,753,0,0,44.0,70.0,70.0,0.0,3.5304255319148936,246.67,25.6148,0.0,0.0,0.0,25.6148,0.0,9853.960000000001,2.5,2.5,7174.15,0.4122,0.0,0.0,1.0,0.0,0.0,1,12,19,0,0,66.0,87.0,178.0
